id;label;class_object;class_name;class_value
communes_19;DUMBEA;forest_num_elevation;300;187.96466464913553
communes_19;DUMBEA;forest_num_elevation;400;54.89555975849832
communes_19;DUMBEA;forest_num_elevation;500;48.28764605819874
communes_19;DUMBEA;forest_num_elevation;600;17.440857087190043
communes_19;DUMBEA;forest_num_elevation;700;14.193451012719835
communes_19;DUMBEA;forest_num_elevation;800;6.193780617900629
communes_19;DUMBEA;forest_num_elevation;900;1.879441929693236
communes_19;DUMBEA;forest_ppe_ha;;7836.45346110298
communes_19;DUMBEA;forest_reserve_ha;;2291.85199718708
communes_19;DUMBEA;forest_secondary_elevation;100;330.4688475785484
communes_19;DUMBEA;forest_secondary_elevation;1000;79.19756037615899
communes_19;DUMBEA;forest_secondary_elevation;1100;13.192310042739203
communes_19;DUMBEA;forest_secondary_elevation;1200;0.2573380884845559
communes_19;DUMBEA;forest_secondary_elevation;1300;0.0
communes_19;DUMBEA;forest_secondary_elevation;1400;0.0
communes_19;DUMBEA;forest_secondary_elevation;1500;0.0
communes_19;DUMBEA;forest_secondary_elevation;1600;0.0
communes_19;DUMBEA;forest_secondary_elevation;1700;0.0
communes_19;DUMBEA;forest_secondary_elevation;200;628.8587569306197
communes_19;DUMBEA;forest_secondary_elevation;300;654.4536768886557
communes_19;DUMBEA;forest_secondary_elevation;400;596.4971053933498
communes_19;DUMBEA;forest_secondary_elevation;500;602.1847753051422
communes_19;DUMBEA;forest_secondary_elevation;600;485.3653443511971
communes_19;DUMBEA;forest_secondary_elevation;700;375.3233957241831
communes_19;DUMBEA;forest_secondary_elevation;800;263.7212944009423
communes_19;DUMBEA;forest_secondary_elevation;900;197.36587520489223
communes_19;DUMBEA;forest_secondary_ha;;4226.97286818482
communes_19;DUMBEA;forest_um_area_ha;;7419.88921743077
communes_19;DUMBEA;forest_um_elevation;100;101.68584794765964
communes_19;DUMBEA;forest_um_elevation;1000;378.1442470553586
communes_19;DUMBEA;forest_um_elevation;1100;211.31590276622964
communes_19;DUMBEA;forest_um_elevation;1200;55.60944809637619
communes_19;DUMBEA;forest_um_elevation;1300;0.0
communes_19;DUMBEA;forest_um_elevation;1400;0.0
communes_19;DUMBEA;forest_um_elevation;1500;0.0
communes_19;DUMBEA;forest_um_elevation;1600;0.0
communes_19;DUMBEA;forest_um_elevation;1700;0.0
communes_19;DUMBEA;forest_um_elevation;200;458.38073645155856
communes_19;DUMBEA;forest_um_elevation;300;834.9361421327337
communes_19;DUMBEA;forest_um_elevation;400;1078.0288723826072
communes_19;DUMBEA;forest_um_elevation;500;1236.1185891137332
communes_19;DUMBEA;forest_um_elevation;600;1082.7953965051545
communes_19;DUMBEA;forest_um_elevation;700;844.4691903778283
communes_19;DUMBEA;forest_um_elevation;800;614.8816118085028
communes_19;DUMBEA;forest_um_elevation;900;523.5232327930279
communes_19;DUMBEA;fragment_meff_cbc;;108.189757382419
communes_19;DUMBEA;holdridge_forest;Humide;0.2124578541866309
communes_19;DUMBEA;holdridge_forest;Sec;0.0086131562508093
communes_19;DUMBEA;holdridge_forest;Très Humide;0.1148420833441248
communes_19;DUMBEA;holdridge_forest_out;Humide;0.3869112309868698
communes_19;DUMBEA;holdridge_forest_out;Sec;0.19958873649367
communes_19;DUMBEA;holdridge_forest_out;Très Humide;0.0775869387378941
communes_19;DUMBEA;land_area_ha;;25134.8265180764
communes_19;DUMBEA;land_elevation;100;6100.817432606087
communes_19;DUMBEA;land_elevation;1000;593.0465797614232
communes_19;DUMBEA;land_elevation;1100;249.9552027450824
communes_19;DUMBEA;land_elevation;1200;55.72249742724784
communes_19;DUMBEA;land_elevation;1300;0.0
communes_19;DUMBEA;land_elevation;1400;0.0
communes_19;DUMBEA;land_elevation;1500;0.0
communes_19;DUMBEA;land_elevation;1600;0.0
communes_19;DUMBEA;land_elevation;1700;0.0
communes_19;DUMBEA;land_elevation;200;3003.4426113286454
communes_19;DUMBEA;land_elevation;300;2692.192661413608
communes_19;DUMBEA;land_elevation;400;2668.3115910876354
communes_19;DUMBEA;land_elevation;500;2731.994445290197
communes_19;DUMBEA;land_elevation;600;2310.0955361981846
communes_19;DUMBEA;land_elevation;700;2037.0552988046725
communes_19;DUMBEA;land_elevation;800;1633.4652102958908
communes_19;DUMBEA;land_elevation;900;1058.7274511177077
communes_19;DUMBEA;land_holdridge1_ha;;5233.11845486764
communes_19;DUMBEA;land_holdridge2_ha;;15065.0379761341
communes_19;DUMBEA;land_holdridge3_ha;;4836.67008707464
communes_19;DUMBEA;land_num_elevation;100;5711.554126372804
communes_19;DUMBEA;land_num_elevation;1000;2.412846271003657
communes_19;DUMBEA;land_num_elevation;1100;1.0169580256293405
communes_19;DUMBEA;land_num_elevation;1200;0.2267103878795079
communes_19;DUMBEA;land_num_elevation;1300;0.0
communes_19;DUMBEA;land_num_elevation;1400;0.0
communes_19;DUMBEA;land_num_elevation;1500;0.0
communes_19;DUMBEA;land_num_elevation;1600;0.0
communes_19;DUMBEA;land_num_elevation;1700;0.0
communes_19;DUMBEA;land_num_elevation;200;1743.6882455349848
communes_19;DUMBEA;land_num_elevation;300;661.8396527304367
communes_19;DUMBEA;land_num_elevation;400;245.52408834035535
communes_19;DUMBEA;land_num_elevation;500;120.52126660906248
communes_19;DUMBEA;land_num_elevation;600;39.52504933030671
communes_19;DUMBEA;land_num_elevation;700;20.179838402485554
communes_19;DUMBEA;land_num_elevation;800;11.402634830924391
communes_19;DUMBEA;land_num_elevation;900;4.3074973697093935
communes_19;DUMBEA;land_um_area_ha;;16572.6276038708
communes_19;DUMBEA;land_um_elevation;100;389.2633062332836
communes_19;DUMBEA;land_um_elevation;1000;590.6337334904196
communes_19;DUMBEA;land_um_elevation;1100;248.93824471945305
communes_19;DUMBEA;land_um_elevation;1200;55.49578703936834
communes_19;DUMBEA;land_um_elevation;1300;0.0
communes_19;DUMBEA;land_um_elevation;1400;0.0
communes_19;DUMBEA;land_um_elevation;1500;0.0
communes_19;DUMBEA;land_um_elevation;1600;0.0
communes_19;DUMBEA;land_um_elevation;1700;0.0
communes_19;DUMBEA;land_um_elevation;200;1259.7543657936608
communes_19;DUMBEA;land_um_elevation;300;2030.353008683172
communes_19;DUMBEA;land_um_elevation;400;2422.78750274728
communes_19;DUMBEA;land_um_elevation;500;2611.4731786811344
communes_19;DUMBEA;land_um_elevation;600;2270.5704868678786
communes_19;DUMBEA;land_um_elevation;700;2016.8754604021867
communes_19;DUMBEA;land_um_elevation;800;1622.0625754649664
communes_19;DUMBEA;land_um_elevation;900;1054.4199537479983
communes_19;DUMBEA;land_use;Concessions;736.904895230064
communes_19;DUMBEA;land_use;Forêt;8443.11733734996
communes_19;DUMBEA;land_use;Humide;15065.0379761341
communes_19;DUMBEA;land_use;NUM;8562.1989142056
communes_19;DUMBEA;land_use;PPE;20520.9810232476
communes_19;DUMBEA;land_use;Réserve;5746.161799388
communes_19;DUMBEA;land_use;Sec;5233.11845486764
communes_19;DUMBEA;land_use;Très Humide;4836.67008707464
communes_19;DUMBEA;land_use;UM;16572.6276038708
communes_19;DUMBEA;mining_area_ha;;736.904895230064
communes_19;DUMBEA;mining_um_area_ha;;420.380098836276
communes_19;DUMBEA;nb_families;;100.0
communes_19;DUMBEA;nb_occurrences;;8126.0
communes_19;DUMBEA;nb_patchs;;222.0
communes_19;DUMBEA;nb_plots;;7.0
communes_19;DUMBEA;nb_species;;996.0
communes_19;DUMBEA;ppe_area_ha;;20520.9810232476
communes_19;DUMBEA;rainfall_max;;3380.0
communes_19;DUMBEA;rainfall_min;;910.0
communes_19;DUMBEA;ratio_forest_core_elevation;100;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;1000;0.5089321385878218
communes_19;DUMBEA;ratio_forest_core_elevation;1100;0.7091677340977862
communes_19;DUMBEA;ratio_forest_core_elevation;1200;0.823912873912888
communes_19;DUMBEA;ratio_forest_core_elevation;1300;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;1400;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;1500;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;1600;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;1700;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;200;0.0
communes_19;DUMBEA;ratio_forest_core_elevation;300;0.0278581869045428
communes_19;DUMBEA;ratio_forest_core_elevation;400;0.0719648045439132
communes_19;DUMBEA;ratio_forest_core_elevation;500;0.0979892846742192
communes_19;DUMBEA;ratio_forest_core_elevation;600;0.169069698926211
communes_19;DUMBEA;ratio_forest_core_elevation;700;0.1981982246642837
communes_19;DUMBEA;ratio_forest_core_elevation;800;0.2319588429372469
communes_19;DUMBEA;ratio_forest_core_elevation;900;0.3239142457715232
communes_19;DUMBEA;ratio_forest_elevation;100;0.0646880462966265
communes_19;DUMBEA;ratio_forest_elevation;1000;0.6399190100333706
communes_19;DUMBEA;ratio_forest_elevation;1100;0.8484501299196688
communes_19;DUMBEA;ratio_forest_elevation;1200;1.0
communes_19;DUMBEA;ratio_forest_elevation;1300;0.0
communes_19;DUMBEA;ratio_forest_elevation;1400;0.0
communes_19;DUMBEA;ratio_forest_elevation;1500;0.0
communes_19;DUMBEA;ratio_forest_elevation;1600;0.0
communes_19;DUMBEA;ratio_forest_elevation;1700;0.0
communes_19;DUMBEA;ratio_forest_elevation;200;0.2848309961288007
communes_19;DUMBEA;ratio_forest_elevation;300;0.3799508190638806
communes_19;DUMBEA;ratio_forest_elevation;400;0.4245847583637382
communes_19;DUMBEA;ratio_forest_elevation;500;0.4701350097494434
communes_19;DUMBEA;ratio_forest_elevation;600;0.4762730529331468
communes_19;DUMBEA;ratio_forest_elevation;700;0.4215215177979726
communes_19;DUMBEA;ratio_forest_elevation;800;0.3802195409560636
communes_19;DUMBEA;ratio_forest_elevation;900;0.4962586680529054
communes_19;DUMBEA;ratio_forest_mature_elevation;100;0.1626279472151058
communes_19;DUMBEA;ratio_forest_mature_elevation;1000;0.2823796167107006
communes_19;DUMBEA;ratio_forest_mature_elevation;1100;0.2286262555866463
communes_19;DUMBEA;ratio_forest_mature_elevation;1200;0.1714689179958371
communes_19;DUMBEA;ratio_forest_mature_elevation;1300;0.0
communes_19;DUMBEA;ratio_forest_mature_elevation;1400;0.0
communes_19;DUMBEA;ratio_forest_mature_elevation;1500;0.0
communes_19;DUMBEA;ratio_forest_mature_elevation;1600;0.0
communes_19;DUMBEA;ratio_forest_mature_elevation;1700;0.0
communes_19;DUMBEA;ratio_forest_mature_elevation;200;0.2648998249656841
communes_19;DUMBEA;ratio_forest_mature_elevation;300;0.3323401113570244
communes_19;DUMBEA;ratio_forest_mature_elevation;400;0.4015242575058526
communes_19;DUMBEA;ratio_forest_mature_elevation;500;0.4331677910117819
communes_19;DUMBEA;ratio_forest_mature_elevation;600;0.3897838266084666
communes_19;DUMBEA;ratio_forest_mature_elevation;700;0.364699498338581
communes_19;DUMBEA;ratio_forest_mature_elevation;800;0.3434207363910502
communes_19;DUMBEA;ratio_forest_mature_elevation;900;0.3004388747963323
communes_19;DUMBEA;ratio_forest_num_elevation;100;0.0512932393001902
communes_19;DUMBEA;ratio_forest_num_elevation;1000;0.5626272943957452
communes_19;DUMBEA;ratio_forest_num_elevation;1100;0.7459712769002556
communes_19;DUMBEA;ratio_forest_num_elevation;1200;0.4986508643430032
communes_19;DUMBEA;ratio_forest_num_elevation;1300;0.0
communes_19;DUMBEA;ratio_forest_num_elevation;1400;0.0
communes_19;DUMBEA;ratio_forest_num_elevation;1500;0.0
communes_19;DUMBEA;ratio_forest_num_elevation;1600;0.0
communes_19;DUMBEA;ratio_forest_num_elevation;1700;0.0
communes_19;DUMBEA;ratio_forest_num_elevation;200;0.2277315428177546
communes_19;DUMBEA;ratio_forest_num_elevation;300;0.2840033290143351
communes_19;DUMBEA;ratio_forest_num_elevation;400;0.2235852299852545
communes_19;DUMBEA;ratio_forest_num_elevation;500;0.4006566427386665
communes_19;DUMBEA;ratio_forest_num_elevation;600;0.4412608556522883
communes_19;DUMBEA;ratio_forest_num_elevation;700;0.7033481006949799
communes_19;DUMBEA;ratio_forest_num_elevation;800;0.5431885445548824
communes_19;DUMBEA;ratio_forest_num_elevation;900;0.4363187643269607
communes_19;DUMBEA;ratio_forest_secondary_elevation;100;0.8373720527848941
communes_19;DUMBEA;ratio_forest_secondary_elevation;1000;0.2086882447014775
communes_19;DUMBEA;ratio_forest_secondary_elevation;1100;0.0622060103155674
communes_19;DUMBEA;ratio_forest_secondary_elevation;1200;0.0046182080912748
communes_19;DUMBEA;ratio_forest_secondary_elevation;1300;0.0
communes_19;DUMBEA;ratio_forest_secondary_elevation;1400;0.0
communes_19;DUMBEA;ratio_forest_secondary_elevation;1500;0.0
communes_19;DUMBEA;ratio_forest_secondary_elevation;1600;0.0
communes_19;DUMBEA;ratio_forest_secondary_elevation;1700;0.0
communes_19;DUMBEA;ratio_forest_secondary_elevation;200;0.7351001750343158
communes_19;DUMBEA;ratio_forest_secondary_elevation;300;0.6398017017384326
communes_19;DUMBEA;ratio_forest_secondary_elevation;400;0.526510937950234
communes_19;DUMBEA;ratio_forest_secondary_elevation;500;0.4688429243139987
communes_19;DUMBEA;ratio_forest_secondary_elevation;600;0.4411464744653223
communes_19;DUMBEA;ratio_forest_secondary_elevation;700;0.4371022769971351
communes_19;DUMBEA;ratio_forest_secondary_elevation;800;0.4246204206717027
communes_19;DUMBEA;ratio_forest_secondary_elevation;900;0.3756468794321443
communes_19;DUMBEA;ratio_forest_um_elevation;100;0.2612263892315598
communes_19;DUMBEA;ratio_forest_um_elevation;1000;0.6402347607554866
communes_19;DUMBEA;ratio_forest_um_elevation;1100;0.8488687746809542
communes_19;DUMBEA;ratio_forest_um_elevation;1200;1.0020481024429335
communes_19;DUMBEA;ratio_forest_um_elevation;1300;0.0
communes_19;DUMBEA;ratio_forest_um_elevation;1400;0.0
communes_19;DUMBEA;ratio_forest_um_elevation;1500;0.0
communes_19;DUMBEA;ratio_forest_um_elevation;1600;0.0
communes_19;DUMBEA;ratio_forest_um_elevation;1700;0.0
communes_19;DUMBEA;ratio_forest_um_elevation;200;0.3638651699871451
communes_19;DUMBEA;ratio_forest_um_elevation;300;0.4112270814789243
communes_19;DUMBEA;ratio_forest_um_elevation;400;0.4449539512483839
communes_19;DUMBEA;ratio_forest_um_elevation;500;0.4733414837283556
communes_19;DUMBEA;ratio_forest_um_elevation;600;0.4768825292003194
communes_19;DUMBEA;ratio_forest_um_elevation;700;0.41870170318272
communes_19;DUMBEA;ratio_forest_um_elevation;800;0.3790739155869163
communes_19;DUMBEA;ratio_forest_um_elevation;900;0.4965035334660857
communes_19;DUMBEA;reserve_area_ha;;5746.161799388
communes_19;DUMBEA;reserve_um_area_ha;;5740.55101015906
communes_20;BOURAIL;cover_forest;Forêt;0.2061720636466058
communes_20;BOURAIL;cover_forest;Hors-forêt;0.7938279363533941
communes_20;BOURAIL;cover_forestnum;Forêt;0.1599587406658814
communes_20;BOURAIL;cover_forestnum;Hors-forêt;0.8400412593341186
communes_20;BOURAIL;cover_foresttype;Forêt coeur;0.0029863665550499
communes_20;BOURAIL;cover_foresttype;Forêt mature;0.4258719849420136
communes_20;BOURAIL;cover_foresttype;Forêt secondaire;0.5711416485029364
communes_20;BOURAIL;cover_forestum;Forêt;0.4663417178789496
communes_20;BOURAIL;cover_forestum;Hors-forêt;0.5336582821210503
communes_20;BOURAIL;elevation_max;;1399.0
communes_20;BOURAIL;elevation_median;;94.0
communes_20;BOURAIL;forest_area_ha;;16365.9964570647
communes_20;BOURAIL;forest_core_elevation;100;0.0
communes_20;BOURAIL;forest_core_elevation;1000;0.0
communes_20;BOURAIL;forest_core_elevation;1100;0.0
communes_20;BOURAIL;forest_core_elevation;1200;0.0
communes_20;BOURAIL;forest_core_elevation;1300;0.0
communes_20;BOURAIL;forest_core_elevation;1400;0.0
communes_20;BOURAIL;forest_core_elevation;1500;0.0
communes_20;BOURAIL;forest_core_elevation;1600;0.0
communes_20;BOURAIL;forest_core_elevation;1700;0.0
communes_20;BOURAIL;forest_core_elevation;200;0.0
communes_20;BOURAIL;forest_core_elevation;300;0.0
communes_20;BOURAIL;forest_core_elevation;400;0.0
communes_20;BOURAIL;forest_core_elevation;500;0.0
communes_20;BOURAIL;forest_core_elevation;600;0.0
communes_20;BOURAIL;forest_core_elevation;700;4.363827183878885
communes_20;BOURAIL;forest_core_elevation;800;21.8191359193944
communes_20;BOURAIL;forest_core_elevation;900;22.691901356170185
communes_20;BOURAIL;forest_core_ha;;48.8748644594435
communes_20;BOURAIL;forest_elevation;100;3195.6753124751904
communes_20;BOURAIL;forest_elevation;1000;319.9654982851864
communes_20;BOURAIL;forest_elevation;1100;286.5362671210625
communes_20;BOURAIL;forest_elevation;1200;217.29000256680553
communes_20;BOURAIL;forest_elevation;1300;147.2478039372129
communes_20;BOURAIL;forest_elevation;1400;58.10318749954886
communes_20;BOURAIL;forest_elevation;1500;0.0
communes_20;BOURAIL;forest_elevation;1600;0.0
communes_20;BOURAIL;forest_elevation;1700;0.0
communes_20;BOURAIL;forest_elevation;200;3477.435975144223
communes_20;BOURAIL;forest_elevation;300;2355.964862995402
communes_20;BOURAIL;forest_elevation;400;1845.7711207048449
communes_20;BOURAIL;forest_elevation;500;1603.0112277272792
communes_20;BOURAIL;forest_elevation;600;1353.087928071686
communes_20;BOURAIL;forest_elevation;700;678.9317662618513
communes_20;BOURAIL;forest_elevation;800;491.8872585578242
communes_20;BOURAIL;forest_elevation;900;335.0882457165756
communes_20;BOURAIL;forest_fragmentation;10;0.1013533308052067
communes_20;BOURAIL;forest_fragmentation;100;0.2619099013968944
communes_20;BOURAIL;forest_fragmentation;1000;0.5283609162910834
communes_20;BOURAIL;forest_fragmentation;10000;1.000000000000006
communes_20;BOURAIL;forest_fragmentation;125;0.2619099013968944
communes_20;BOURAIL;forest_fragmentation;150;0.2697424662583768
communes_20;BOURAIL;forest_fragmentation;1500;0.5283609162910834
communes_20;BOURAIL;forest_fragmentation;175;0.2801560154998384
communes_20;BOURAIL;forest_fragmentation;20;0.1501714649779796
communes_20;BOURAIL;forest_fragmentation;200;0.3249611572522201
communes_20;BOURAIL;forest_fragmentation;2000;0.5283609162910834
communes_20;BOURAIL;forest_fragmentation;20000;1.000000000000006
communes_20;BOURAIL;forest_fragmentation;225;0.3249611572522201
communes_20;BOURAIL;forest_fragmentation;250;0.3249611572522201
communes_20;BOURAIL;forest_fragmentation;275;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;30;0.1875469944401073
communes_20;BOURAIL;forest_fragmentation;300;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;30000;1.000000000000006
communes_20;BOURAIL;forest_fragmentation;325;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;350;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;375;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;40;0.2031705230932242
communes_20;BOURAIL;forest_fragmentation;400;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;425;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;450;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;475;0.3403956890966181
communes_20;BOURAIL;forest_fragmentation;50;0.2249268996202237
communes_20;BOURAIL;forest_fragmentation;500;0.3992538475956886
communes_20;BOURAIL;forest_fragmentation;5000;2.000000000000006
communes_20;BOURAIL;forest_fragmentation;60;0.2413751380589916
communes_20;BOURAIL;forest_fragmentation;600;0.4713972439447626
communes_20;BOURAIL;forest_fragmentation;70;0.257371089353058
communes_20;BOURAIL;forest_fragmentation;700;0.4713972439447626
communes_20;BOURAIL;forest_fragmentation;80;0.2619099013968944
communes_20;BOURAIL;forest_fragmentation;800;0.4713972439447626
communes_20;BOURAIL;forest_fragmentation;90;0.2619099013968944
communes_20;BOURAIL;forest_fragmentation;900;0.4713972439447626
communes_20;BOURAIL;forest_holdridge1_ha;;6202.63792665009
communes_20;BOURAIL;forest_holdridge2_ha;;8818.20813668326
communes_20;BOURAIL;forest_holdridge3_ha;;1345.15039373135
communes_20;BOURAIL;forest_mature_elevation;100;404.0510946315503
communes_20;BOURAIL;forest_mature_elevation;1000;256.6162770638249
communes_20;BOURAIL;forest_mature_elevation;1100;275.74295609963787
communes_20;BOURAIL;forest_mature_elevation;1200;211.19041435376923
communes_20;BOURAIL;forest_mature_elevation;1300;147.2478039372129
communes_20;BOURAIL;forest_mature_elevation;1400;58.10318749954886
communes_20;BOURAIL;forest_mature_elevation;1500;0.0
communes_20;BOURAIL;forest_mature_elevation;1600;0.0
communes_20;BOURAIL;forest_mature_elevation;1700;0.0
communes_20;BOURAIL;forest_mature_elevation;200;845.5586023749012
communes_20;BOURAIL;forest_mature_elevation;300;1106.159604237852
communes_20;BOURAIL;forest_mature_elevation;400;1010.5262090587906
communes_20;BOURAIL;forest_mature_elevation;500;835.9952628569936
communes_20;BOURAIL;forest_mature_elevation;600;994.5873098622733
communes_20;BOURAIL;forest_mature_elevation;700;398.89032248784594
communes_20;BOURAIL;forest_mature_elevation;800;251.5329853007669
communes_20;BOURAIL;forest_mature_elevation;900;173.35655876091363
communes_20;BOURAIL;forest_mature_ha;;6969.819396724107
communes_20;BOURAIL;forest_mining_ha;;1738.40890242226
communes_20;BOURAIL;forest_num_elevation;100;3154.2735362692915
communes_20;BOURAIL;forest_num_elevation;1000;0.0
communes_20;BOURAIL;forest_num_elevation;1100;0.0
communes_20;BOURAIL;forest_num_elevation;1200;0.0
communes_20;BOURAIL;forest_num_elevation;1300;0.0
communes_20;BOURAIL;forest_num_elevation;1400;0.0
communes_20;BOURAIL;forest_num_elevation;1500;0.0
communes_20;BOURAIL;forest_num_elevation;1600;0.0
communes_20;BOURAIL;forest_num_elevation;1700;0.0
communes_20;BOURAIL;forest_num_elevation;200;3066.6029651010726
communes_20;BOURAIL;forest_num_elevation;300;1732.5496558950383
communes_20;BOURAIL;forest_num_elevation;400;1183.342701410464
communes_20;BOURAIL;forest_num_elevation;500;864.1487600527748
communes_20;BOURAIL;forest_num_elevation;600;692.2518847852216
communes_20;BOURAIL;forest_num_elevation;700;88.95645532779342
communes_20;BOURAIL;forest_num_elevation;800;0.6392601147543374
communes_20;BOURAIL;forest_num_elevation;900;0.0
communes_20;BOURAIL;forest_ppe_ha;;4054.87329613331
communes_20;BOURAIL;forest_reserve_ha;;825.940461055997
communes_20;BOURAIL;forest_secondary_elevation;100;2791.62421784364
communes_20;BOURAIL;forest_secondary_elevation;1000;63.349221221361546
communes_20;BOURAIL;forest_secondary_elevation;1100;10.793311021424614
communes_20;BOURAIL;forest_secondary_elevation;1200;6.099588213036292
communes_20;BOURAIL;forest_secondary_elevation;1300;0.0
communes_20;BOURAIL;forest_secondary_elevation;1400;0.0
communes_20;BOURAIL;forest_secondary_elevation;1500;0.0
communes_20;BOURAIL;forest_secondary_elevation;1600;0.0
communes_20;BOURAIL;forest_secondary_elevation;1700;0.0
communes_20;BOURAIL;forest_secondary_elevation;200;2631.8773727693224
communes_20;BOURAIL;forest_secondary_elevation;300;1249.80525875755
communes_20;BOURAIL;forest_secondary_elevation;400;835.2449116460544
communes_20;BOURAIL;forest_secondary_elevation;500;767.0159648702856
communes_20;BOURAIL;forest_secondary_elevation;600;358.50061820941266
communes_20;BOURAIL;forest_secondary_elevation;700;275.6776165901265
communes_20;BOURAIL;forest_secondary_elevation;800;218.5351373376629
communes_20;BOURAIL;forest_secondary_elevation;900;139.03978559949184
communes_20;BOURAIL;forest_secondary_ha;;9347.30219588115
communes_20;BOURAIL;forest_um_area_ha;;5583.66647176863
communes_20;BOURAIL;forest_um_elevation;100;41.40177620589889
communes_20;BOURAIL;forest_um_elevation;1000;319.9654982851864
communes_20;BOURAIL;forest_um_elevation;1100;286.5362671210625
communes_20;BOURAIL;forest_um_elevation;1200;217.29000256680553
communes_20;BOURAIL;forest_um_elevation;1300;147.2478039372129
communes_20;BOURAIL;forest_um_elevation;1400;58.10318749954886
communes_20;BOURAIL;forest_um_elevation;1500;0.0
communes_20;BOURAIL;forest_um_elevation;1600;0.0
communes_20;BOURAIL;forest_um_elevation;1700;0.0
communes_20;BOURAIL;forest_um_elevation;200;410.83301004315047
communes_20;BOURAIL;forest_um_elevation;300;623.4152071003639
communes_20;BOURAIL;forest_um_elevation;400;662.428419294381
communes_20;BOURAIL;forest_um_elevation;500;738.8624676745043
communes_20;BOURAIL;forest_um_elevation;600;660.8360432864644
communes_20;BOURAIL;forest_um_elevation;700;589.9753109340578
communes_20;BOURAIL;forest_um_elevation;800;491.24799844306995
communes_20;BOURAIL;forest_um_elevation;900;335.0882457165756
communes_20;BOURAIL;fragment_meff_cbc;;103.874818099863
communes_20;BOURAIL;holdridge_forest;Humide;0.111088143882646
communes_20;BOURAIL;holdridge_forest;Sec;0.0781382706971154
communes_20;BOURAIL;holdridge_forest;Très Humide;0.0169456490668443
communes_20;BOURAIL;holdridge_forest_out;Humide;0.2113940534723889
communes_20;BOURAIL;holdridge_forest_out;Sec;0.5780163579905747
communes_20;BOURAIL;holdridge_forest_out;Très Humide;0.0044175248904293
communes_20;BOURAIL;land_area_ha;;79380.2815357042
communes_20;BOURAIL;land_elevation;100;41405.92409997774
communes_20;BOURAIL;land_elevation;1000;393.6818235346347
communes_20;BOURAIL;land_elevation;1100;290.08134365709907
communes_20;BOURAIL;land_elevation;1200;222.34256835255687
communes_20;BOURAIL;land_elevation;1300;147.43145213341612
communes_20;BOURAIL;land_elevation;1400;58.17565408507759
communes_20;BOURAIL;land_elevation;1500;0.0
communes_20;BOURAIL;land_elevation;1600;0.0
communes_20;BOURAIL;land_elevation;1700;0.0
communes_20;BOURAIL;land_elevation;200;17216.008975341563
communes_20;BOURAIL;land_elevation;300;7040.847997830963
communes_20;BOURAIL;land_elevation;400;4281.887526015371
communes_20;BOURAIL;land_elevation;500;3128.7344923015717
communes_20;BOURAIL;land_elevation;600;2225.0195370621486
communes_20;BOURAIL;land_elevation;700;1343.6185313348076
communes_20;BOURAIL;land_elevation;800;1048.7556270679736
communes_20;BOURAIL;land_elevation;900;577.771907009332
communes_20;BOURAIL;land_holdridge1_ha;;52085.7391561843
communes_20;BOURAIL;land_holdridge2_ha;;25598.7276162952
communes_20;BOURAIL;land_holdridge3_ha;;1695.81476322461
communes_20;BOURAIL;land_num_elevation;100;40846.69040315304
communes_20;BOURAIL;land_num_elevation;1000;0.1469998431801409
communes_20;BOURAIL;land_num_elevation;1100;0.1083156739225674
communes_20;BOURAIL;land_num_elevation;1200;0.083022178638138
communes_20;BOURAIL;land_num_elevation;1300;0.0550505485592386
communes_20;BOURAIL;land_num_elevation;1400;0.021722648890924
communes_20;BOURAIL;land_num_elevation;1500;0.0
communes_20;BOURAIL;land_num_elevation;1600;0.0
communes_20;BOURAIL;land_num_elevation;1700;0.0
communes_20;BOURAIL;land_num_elevation;200;15801.195520126936
communes_20;BOURAIL;land_num_elevation;300;5494.590724986607
communes_20;BOURAIL;land_num_elevation;400;2816.0898021443704
communes_20;BOURAIL;land_num_elevation;500;1569.7311522931157
communes_20;BOURAIL;land_num_elevation;600;782.3240599260691
communes_20;BOURAIL;land_num_elevation;700;94.50394925342309
communes_20;BOURAIL;land_num_elevation;800;1.1882320188585855
communes_20;BOURAIL;land_num_elevation;900;0.2157386362457807
communes_20;BOURAIL;land_um_area_ha;;11973.3368422724
communes_20;BOURAIL;land_um_elevation;100;559.2336968246989
communes_20;BOURAIL;land_um_elevation;1000;393.5348236914546
communes_20;BOURAIL;land_um_elevation;1100;289.9730279831765
communes_20;BOURAIL;land_um_elevation;1200;222.25954617391872
communes_20;BOURAIL;land_um_elevation;1300;147.3764015848569
communes_20;BOURAIL;land_um_elevation;1400;58.15393143618667
communes_20;BOURAIL;land_um_elevation;1500;0.0
